tfidf_0_fault,tfidf_1_system,tfidf_2_use,tfidf_3_softwar,tfidf_4_model,tfidf_5_base,tfidf_6_paper,tfidf_7_test,tfidf_8_propos,tfidf_9_method,tfidf_10_detect,tfidf_11_result,tfidf_12_perform,tfidf_13_develop,tfidf_14_error,tfidf_15_data,tfidf_16_present,tfidf_17_approach,tfidf_18_qualiti,tfidf_19_applic,tfidf_20_process,tfidf_21_time,tfidf_22_design,tfidf_23_techniqu,tfidf_24_algorithm,tfidf_25_network,tfidf_26_analysi,tfidf_27_effect,tfidf_28_measur,tfidf_29_studi,tfidf_30_provid,tfidf_31_predict,tfidf_32_gener,tfidf_33_show,tfidf_34_improv,tfidf_35_requir,tfidf_36_differ,tfidf_37_control,tfidf_38_simul,tfidf_39_evalu,tfidf_40_comput,tfidf_41_reliabl,tfidf_42_new,tfidf_43_implement,tfidf_44_also,tfidf_45_toler,tfidf_46_problem,tfidf_47_defect,tfidf_48_failur,tfidf_49_code,tfidf_50_two,tfidf_51_high,tfidf_52_case,tfidf_53_level,tfidf_54_oper,tfidf_55_inform,tfidf_56_estim,tfidf_57_tool,tfidf_58_program,tfidf_59_one,tfidf_60_servic,tfidf_61_set,tfidf_62_function,tfidf_63_distribut,tfidf_64_assess,tfidf_65_metric,tfidf_66_compon,tfidf_67_describ,tfidf_68_appli,tfidf_69_power,tfidf_70_number,tfidf_71_complex,tfidf_72_architectur,tfidf_73_work,tfidf_74_experi,tfidf_75_real,tfidf_76_import,tfidf_77_correct,tfidf_78_compar,tfidf_79_manag,tfidf_80_effici,tfidf_81_order,tfidf_82_current,tfidf_83_research,tfidf_84_cost,tfidf_85_specif,tfidf_86_project,tfidf_87_support,tfidf_88_exist,tfidf_89_analyz,tfidf_90_howev,tfidf_91_need,tfidf_92_hardwar,tfidf_93_product,tfidf_94_larg,tfidf_95_increas,tfidf_96_sever,tfidf_97_well,tfidf_98_depend,tfidf_99_experiment,label,abstract
0.0,0.0,0.0,0.0,0.1537871497014811,0.0,0.0,0.0,0.046018178776102536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12681904535251529,0.0,0.0,0.1511126735457965,0.0,0.09382904140979344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06994943707177986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11190087571364205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06751562570571747,0.0,0.0,0.07565437311597685,0.0,0.06845463460424288,0.0,0.0,0.0,0.07244637096881931,0.0,0.0,0.0,0.0,0.06757528875016063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,busi process model design essenti part busi process manag gain much attent recent year import tool purpos refer model whose aim captur domain knowledg assist design enterpris specif busi process howev much attent given content model actual process reus knowledg extens address order address lack propos util domain engin approach call applicationbas domain model adom purpos specifi appli refer model demonstr approach specifi sell process refer model instanti chocol manufactur benefit util adom approach specifi busi model provis valid templat refer model abil appli approach variou model languag busi process view
0.0,0.0,0.0,0.0,0.0,0.07768751208516898,0.06577378927674228,0.0,0.0,0.0,0.0,0.08083817690538356,0.05358820059346247,0.0,0.0,0.0,0.051974923763697195,0.0,0.05954530213580212,0.0,0.061479734355988365,0.059198115601948195,0.0,0.06400542297586988,0.0,0.0,0.0,0.0,0.0,0.17336942692558008,0.0,0.0,0.1144778709788323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16945174647233227,0.0,0.0,0.07571835989498069,0.0,0.12796972805051174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07769731319863786,0.0,0.0,0.0,0.1590100763579041,0.0,0.0,0.0,0.0,0.13831043757795963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,replic experi perform seri relat studi aim attain higher level valid result paper report seri empir studi devot compar inform releas plan two variant optim base releas plan two research question studi optim base releas plan compar inform plan term time gener releas plan feasibl qualiti plan ii understand confid gener solut trust releas plan process famili empir studi paper present two type result relat two research question compar releas plan techniqu ii evolut lesson learn conduct studi
0.0,0.03243230761164542,0.05784167862315165,0.0,0.0,0.0,0.028313552881081797,0.07958789354535616,0.0645014456180706,0.04230359872130766,0.0,0.03479829916732731,0.0,0.0,0.047516681292713914,0.07553671912402435,0.0,0.0,0.0,0.04362104655858178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08631727908391948,0.0,0.0,0.0,0.0,0.04468038755530189,0.0,0.04950977215259623,0.0,0.0,0.0,0.08620963862397542,0.12415229819461188,0.0,0.0,0.0,0.047491879196584354,0.0,0.0,0.0,0.0,0.0,0.08763003088265241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05205864086257901,0.0,0.13266098679626553,0.0,0.05919683344971918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841784400139506,0.0,0.0,0.055224100816249774,0.0,0.0,0.05666934149995198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05987920462286706,0.0,0.0,0.05865772514409305,0.0,0.0,0,pattern recognit pr applic advantag accuraci error rate classifi evalu bound prior test real life set also well known two class condit distribut larg overlap volume1 classif accuraci poor intend use classif accuraci criterion evalu pr system point within overlap volum tend less signific determin prototyp unfortun comput indic quantifi overlap volum expens vein propos strategi use prototyp reduct scheme pr approxim comput latter paper show complet discarding2 point includ pr obtain reduc set sampl point use turn measur overlap volum comput valu correspond figur compar obtain origin train set one consid data point even though comput requir obtain prototyp correspond measur significantli less propos method rigor test artifici real life data set result obtain opinion quit impress sometim faster two order magnitud
0.0,0.0,0.03891247366883148,0.0,0.1341517655728397,0.07994063533181807,0.03997371693832409,0.0,0.05378422310327731,0.05972518135962705,0.0,0.0,0.0,0.058063364017786855,0.0,0.0,0.053482320587609086,0.0,0.0,0.10427278088176592,0.0,0.0,0.15455820150089794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345323228271183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08366748210983672,0.0,0.0,0.0,0.07791437302886109,0.0,0.0,0.0,0.0817541291175778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724390948824773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000706325040165,0.0,0.0,0.0,0.08467244647311481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08396415201007487,0.0828143084339899,0.08945178765995707,0.0,0,design develop graphic user interfac rich internet applic well known difficult task tool design must awar comput platform user characterist educ social background among other environ within user must interact applic present method design type user interfac model base appli iter seri xslt transform translat abstract model interfac final user interfac code specif platform order avoid proprietari engin depend design task usixml use model level sever model base technolog propos paper review xml compliant user interfac descript languag xaml
0.0,0.0,0.04172585622037291,0.12534335849492265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13066245774492083,0.0,0.06753983364571468,0.0,0.06660431327684667,0.0,0.0,0.06783671073466331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07717908240767729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833960218877102,0.0,0.0,0.09068164588740957,0.0,0.0,0.0,0.0,0.0,0.0,0.27823021826369454,0.0,0.08449883794497912,0.0,0.0,0.0,0.0,0.0,0.0,0.0857311798030426,0.0,0.0,0.0,0.0,0.0,0.0,0.08579159593430159,0.0,0.0,0.0,0.0,0.09992681233633124,0.09135366834995409,0.0,0.0,0.0,0.08978595618623482,0.0,0.0,0.0,0.0,0.0,0.08880180571696987,0.0,0.0,0,neglect aspect softwar measur program done metric collect often databas metric inform tend develop afterthought littl concess futur data need long term sustain metric collect effort metric repositori facilit go metric collect effort well serv corpor memori past project histori experi order address issu describ transform view softwar develop treat softwar develop process seri artifact transform transform input produc output use approach support flexibl softwar engin metric repositori
0.0,0.043154971878096686,0.021660423927610094,0.0,0.0,0.05515478648860478,0.02225115941523717,0.0,0.05069063409276042,0.08675261156835447,0.0,0.046303199881848216,0.051970677745688754,0.032320666375311745,0.0,0.0,0.0,0.03457514816147624,0.0,0.08180472172227966,0.0,0.03390801579498781,0.0,0.07693845798771029,0.06690895870147905,0.0,0.0,0.08618696406194996,0.0,0.0,0.036471020961125505,0.0,0.0,0.059452472255139964,0.06476747039315409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695803750909957,0.06776764513005032,0.06319349013668851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13355730799714438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09415742847681574,0.0,0.0,0.044041354697915515,0.04450414842395464,0.04568119020830155,0.0,0.0,0.0,0.08333593912522828,0.04523309656136391,0.04453551120793742,0.0,0.0,0.0,0.0,0.0,0.0,0.07916982468137455,0.0,0.0439634225923668,0.0,0.0,0.0,0.0,0.0,0.046738203865905284,0.0,0.0,0.04714312820523221,0,prefetch effect method minim number fetch client server databas manag system paper formal defin notion prefetch also formal propos new notion type level access local type level access pattern type level access local phenomenon repetit pattern exist attribut referenc type level access pattern pattern attribut referenc access object develop effici captur prefetch polici base formal framework exist prefetch method base object level page level access pattern consist object id page id object access howev drawback method work exactli object page access repeatedli contrast even though object access repeatedli techniqu effect prefetch object attribut referenc repeatedli type level access local mani navig applic object relat databas manag system ordbmss type level access local therefor techniqu employ ordbmss effect reduc number fetch therebi significantli enhanc perform also address issu implement propos algorithm conduct extens experi prototyp ordbm show effect algorithm experiment result use 007 benchmark real gi applic xml applic show techniqu reduc number fetch order magnitud improv elaps time sever factor demand fetch context base prefetch state art prefetch method result indic approach provid new paradigm prefetch improv perform navig applic significantli practic method implement commerci ordbmss
0.0,0.11478281889945303,0.037381846019196814,0.0,0.0,0.0,0.038401345134742845,0.0,0.0,0.05737588291238611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10017119631327398,0.06077434245420778,0.0,0.0,0.06327105241441311,0.0,0.07219469164678394,0.0,0.0,0.0,0.0,0.06294217021273779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07471379933715566,0.0,0.0,0.0,0.0,0.14641644015287758,0.0,0.0,0.0,0.0,0.0,0.0,0.07570180303017984,0.0,0.08363678036835383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0849437469482731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,mobil devic mobil phone pda gain wide spread popular applic kind mobil devic adapt chang context variat network bandwidth batteri power connect reachabl servic host paper defin context awar action system provid systemat method manag process context inform mean context awar action system defin term classic action system properti context awar action system prove use standard action system proof techniqu describ essenti notion formal illustr framework exampl context awar servic mobil applic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07793310419246499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08465599568133557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09054127368598436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09720830725407587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,innov central theme mission statement major knowledg economi organ repres core renew process organ competit organ innov continu awar improv enough three import phase aris one look organ respect innov entireti cluster relationship
0.0,0.0,0.11066299728823549,0.0,0.0,0.0,0.0671418664833807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08983159693793444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208932549420325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12077260882685206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25599814384684944,0.0,0.0,0.0,0.13912910552083216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500946589931559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14319472007085726,0.0,0.0,0.0,0.0,0.1416928112807165,0.0,0.1406406522702699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper present framework use analyz decis regard implement servic orient architectur framework assess busi valu soa measur modif cost effort need becom servic orient benefit gain enterpris use soa
0.0,0.028881953097823612,0.04155775669731725,0.0,0.0,0.062499082222425735,0.0,0.0,0.0,0.0,0.0,0.0,0.05889098423495971,0.0,0.042315045136276985,0.039729409829953814,0.03373485031816523,0.0,0.0,0.03884586431125741,0.039904043833315944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04334636220929123,0.0,0.0,0.0,0.0,0.0,0.046331830205153794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830600472002161,0.0,0.0,0.0,0.04635979782054026,0.0,0.04950714891687342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04990580915440087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052991189702382126,0.05296176510350959,0.0,0.0,0.0,0,signific advanc made improv speech recognit perform gestur handwrit recognit speech pen base system still found broad accept everyday life one reason inflex input modal use alon human commun natur flexibl take advantag multipl commun signal work concert suppli complementari inform increas robust redund present multimod interfac capabl jointli interpret speech pen base gestur handwrit context appoint schedul applic interpret engin base semant frame merg correctli interpret 80 percent multimod data set assum perfect speech gestur handwrit recognit presenc recognit error interpret perform rang 35 62 percent dialog process scheme use task domain knowledg guid user suppli inform permit human comput interact span sever relat multimod input event
0.0,0.051109349119858496,0.043434134935804815,0.05467681786912401,0.0,0.0,0.0,0.0,0.10164638737102452,0.18611347216712906,0.0,0.0,0.0,0.0,0.0,0.0,0.05969700998327568,0.0,0.11579796662072925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22400701062298708,0.0,0.08876908471305255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08681029931775391,0.0,0.0,0.0,0.0,0.0,0.08760758489397229,0.0,0.0,0.09245735224967391,0.0,0.0,0.08795826525014389,0.0,0.0,0.08996769657777928,0.0,0.16888201784260468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09376250367694183,0.0,0.08815678010265775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,softwar architectur evalu propos mean achiev qualiti attribut maintain reliabl system object evalu assess whether architectur lead desir qualiti attribut recent number evalu method propos howev littl consensu technic nontechn issu method comprehens address exist method suitabl particular issu present set commonli known inform describ featur evalu method organ within framework offer guidanc choic appropri method evalu exercis use framework characteris eight sa evalu method
0.0,0.07217951983378167,0.0,0.0,0.0,0.06545413007207986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09152888435277441,0.0,0.07044825510675295,0.0,0.0,0.0,0.0,0.04179076528152039,0.0402398380563002,0.0,0.043507598663989205,0.0,0.0,0.0,0.04286189967397115,0.04754612779145637,0.0947776855395325,0.07328185939523918,0.0,0.04595948716455686,0.0,0.0,0.0,0.0,0.1425075678356832,0.0,0.0,0.0,0.0,0.0,0.0,0.044292630920952536,0.0,0.0,0.0,0.0,0.0,0.04826923057508718,0.0,0.0,0.0,0.0,0.0869872474908965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05684123999374449,0.05205545883455456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12258114712849517,0.0,0.11091556628440281,0.0,0.0,0.0,0.0,0.12919026457751207,0.13429676420623127,0.0,0.09435297785663292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,studi describ framework develop knowledg base decis support system kbdss make inform decis manag variat order institut build kbdss framework consist two main compon knowledg base decis support shell databas develop collect data sourc document 80 institut project questionnair survey literatur review depth interview session profession involv institut project knowledg base develop initi siev organ data databas decis support shell would provid decis support structur process consist build hierarchi main criteria suggest control rate control analyz control select multipl analyt techniqu kbdss would capabl display variat relev detail varieti filter knowledg variou analys avail knowledg would eventu lead decis maker suggest control variat assist select appropri control kbdss would assist project manag provid accur time inform decis make user friendli system analyz select control variat order institut build studi would assist build profession develop effect variat manag system system would help take proactiv measur reduc variat order find studi would also valuabl build profession gener
0.0,0.0,0.06717457663607064,0.0,0.0,0.0,0.0,0.13026878527679453,0.0,0.1282000904876987,0.0,0.0,0.04535962368964136,0.10023474552544466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1271381659232094,0.0,0.0,0.0,0.0,0.0,0.05920618530016572,0.05623747514556692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05913235325767227,0.0,0.0,0.05844048059699585,0.0,0.055154811454677245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06482137000013692,0.0,0.0,0.0,0.06757773997340266,0.0,0.0,0.06576673314939353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,technolog design complex task accept enhanc usabl central design evalu usabl challeng purchas develop technolog develop framework test usabl clinic monitor technolog literatur review experi design clinic monitor framework help design meet key intern usabl norm framework includ direct test method think aloud question ask co discoveri perform psychophysiolog measur indirect test method includ questionnair interview observ ethnograph studi self report log inspect third usabl test method also includ use method describ practic exampl would use develop innov monitor given throughout framework built rang method ensur harmoni user new clinic monitor technolog select practic use
0.0,0.05665419760749797,0.0,0.0,0.16598562267866704,0.0,0.0,0.0,0.06654707617126787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06617353299173932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08608298009796163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18670496242636725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10115416647845202,0.10463501859818983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10393478889801062,0.10437656950989059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,present framework syntact model definit implement visual languag analyz wide rang exist visual languag propos character accord syntact model framework implement visual languag compil compil vlcc system vlcc practic flexibl extens tool automat gener visual program environ allow implement visual languag model accord syntact model
0.0,0.0,0.03582576910168619,0.0450990690867754,0.0,0.0735994007375017,0.03680282999627574,0.0,0.04951782748663922,0.0,0.0,0.04523190338540653,0.0,0.0,0.0,0.0,0.0,0.0,0.05641187928793463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06326897430017074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06173141052331181,0.0,0.06860097497178896,0.0,0.0,0.0,0.0,0.0,0.0,0.07173387026460004,0.0,0.0,0.0,0.0,0.0,0.06766742830013449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246303393211318,0.0,0.07265013947236816,0.0,0.0,0.0,0.0,0.07366055930822979,0.0,0.0,0.0784900869629012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22970289246049988,0,experiment replic import advanc empir softwar engin replic one key mechan confirm previou experiment find also use transfer experiment knowledg train peopl expand base experiment evid unfortun experiment replic difficult endeavor easi transfer experiment know experiment find base experi paper discuss problem propos framework improv replic experi fire fire address knowledg share issu intra group intern replic inter group extern replic level encourag coordin replic order facilit knowledg transfer lower cost higher qualiti replic generaliz result
0.0,0.0,0.06021407176216605,0.07580014750528176,0.0,0.043150648599553844,0.06185626441561149,0.06065224856673384,0.04915518602476132,0.13025545984473338,0.0,0.0,0.0,0.0,0.0,0.0,0.0488792672987342,0.0,0.0,0.0,0.0,0.0,0.059194653773030834,0.0,0.0,0.06868277055983407,0.0,0.0,0.0,0.0,0.059880339352513474,0.0,0.0,0.05765162313782813,0.0,0.06388303418918118,0.0,0.0,0.06675249173952051,0.0,0.0,0.0,0.0,0.0,0.06127932346513062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07061573322971179,0.0,0.0,0.0,0.16219954532712214,0.0,0.19631870772436308,0.0,0.0,0.0,0.0,0.0,0.0,0.12193923750699107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0808116462451951,0.07426644773521836,0.0,0.0,0.0,0.0,0.07738495821656648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,paper present method effici verifi servic softwar method use design servic creation environ sce ntt advanc intellig network advanc author classifi type servic softwar verif propos verif method base classif verif method consist three step specif verif simul actual machin test sce provid verif environ verif step use sce show manpow requir verif reduc paper mainli describ verif servic logic program slp verif manag logic program mlp oper logic program olp also briefli describ
0.0,0.11439056908716716,0.0,0.16396163081798412,0.05885462130092268,0.04942891477758991,0.041848772569715365,0.0,0.05630709108088882,0.0,0.0,0.05143353480867553,0.05772896192237516,0.1275682498454852,0.0,0.11164684956920126,0.0,0.0,0.06414636881973237,0.0,0.0662302746561633,0.0,0.0,0.0,0.0,0.0,0.0,0.06792781535750686,0.0,0.0,0.0,0.0815691190746065,0.0,0.0,0.0,0.0,0.0,0.08089769772425467,0.0,0.0,0.0,0.2324371786013472,0.0,0.07527621295272105,0.0,0.0,0.07800668046304184,0.0,0.0,0.0,0.0,0.07712489563873177,0.0,0.0,0.0,0.0,0.08798085607894522,0.0,0.0,0.07694513757763773,0.0,0.0,0.08467718601984103,0.0,0.0,0.09730117234205118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261101562692058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831554058030315,0.08268401835251668,0.0,0.09452108073707195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,softwar reliabl regard one import qualiti attribut softwar intens system especi defens domain weapon system complic function control implement softwar embed hardwar system becam critic assur high reliabl softwar howev mani softwar develop organ korea defens domain problem perform reliabl engin process develop mission critic safeti critic weapon system paper propos effect framework softwar organ identifi select metric associ softwar reliabl analyz collect data apprais softwar reliabl develop softwar reliabl predict estim model base result data analys
0.0,0.0,0.04107546622633903,0.05170762095449291,0.10047563309089876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05645519407732226,0.0,0.0,0.0,0.0,0.0,0.0683693895547181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07383723109686505,0.0,0.1618001466187765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08831823093267317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333685680264987,0.08577720068307243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,present compucell3d softwar framework three dimension simul morphogenesi differ organ compucell3d employ biolog relev model cell cluster growth interact chemic field compucell3d use design pattern speed effici memori manag extens flexibl allow almost unlimit varieti simul verifi compucell3d build model growth skelet pattern format avian chicken limb bud binari sourc code avail along document input file sampl simul http compucel sourceforg net
0.0,0.0,0.02152423361447984,0.0,0.05265091788110957,0.04421874910384395,0.0,0.0,0.0,0.0,0.0,0.027175468376734686,0.0,0.032117449592069504,0.0,0.0,0.05008916730593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038484165300541176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04295829415226172,0.0,0.0,0.07283875034315833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723432166594761,0.0,0.0,0.0,0.0,0.07409964475006334,0.0,0.04539396888616015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09889643641993644,0.0,0.0,0.0,0.0,0.0,0.0,0.04676221167673036,0.0,0.0,0.04580830652209509,0.0,0.0,0,prior work identifi piecem fashion desir characterist virtual commun busi vcb inimit inform asset persist handl foment trust econom infrastructur present work develop framework success subscript base vcb take account element consid well interplay membership regular member volunt technic featur interfac evolutionari busi model support member subgroup form framework appli depth survey use attitud regular member volunt internet chess club icc popular subscript base vcb survey result reveal key featur model support icc case member subgroup follow custom commun pathway corp volunt support recogn custom interfac present clear navig pathway icc key larg scale inform asset multi million game databas contribut real world chess grandmast enjoy complimentari icc membership conclud discuss vcb gener framework might appli domain
